467,459,33
468,460,30
469,461,97
470,462,98
471,463,98
472,464,63
473,465,47
474,466,13
475,467,26
476,468,14
477,469,40
478,470,40
479,471,14
480,472,14
481,473,14
482,474,14
483,475,14
484,476,14
485,477,14
486,478,14
487,479,62
488,480,14
489,481,14
490,482,14
491,483,14
492,484,39
493,484,14
494,485,38
495,486,12
496,487,99
497,488,41
498,489,38
499,490,53
500,491,34
501,492,38
502,493,34
503,494,14
504,495,14
505,496,14
506,497,14
507,498,14
508,499,40
509,500,100
510,501,14
511,502,101
512,503,33
513,504,5
514,505,43
515,506,8
516,507,32
517,508,43
518,509,95
519,510,28
520,511,77
521,512,60
522,513,102
523,514,86
524,515,10
525,516,48
526,517,103
527,518,104
528,519,95
529,520,95
530,521,7
531,522,7
532,523,7
533,524,5
534,525,5
535,526,86
536,527,86
537,528,86
538,529,86
539,530,86
540,531,5
541,532,105
542,533,24
543,534,94
544,535,24
545,536,12
546,537,105
547,538,106
548,539,105
549,540,30
550,541,21
551,542,30
552,543,21
553,544,21
554,545,30
555,546,30
556,547,30
557,548,21
558,549,107
559,550,108
560,550,109
561,551,110
562,552,110
563,553,111
564,554,105
565,555,112
566,556,112
567,557,112
568,558,10
569,559,16
570,560,77
571,561,43
572,562,102
573,563,112
574,564,23
575,565,78
576,566,112
577,567,113
578,568,114
579,569,78
580,570,23
581,571,115
582,572,112
583,573,10
584,574,116
585,575,116
586,576,13
587,577,86
588,578,55
589,579,21
590,580,21
591,581,8
592,582,30
593,583,10
594,584,64
595,585,5
596,586,43
597,587,79
598,588,21
599,589,15
600,590,117
601,591,38
602,592,61
603,593,51
604,594,42
605,595,56
606,596,56
607,597,14
608,598,51
609,599,58
610,600,20
611,601,56
612,602,1
613,603,91
614,604,33
615,605,118
616,606,118
617,607,53
618,608,51
619,609,97
620,610,74
621,611,56
622,612,51
623,613,61
624,614,29
625,615,35
626,616,74
627,617,29
628,618,30
629,619,30
630,620,58
631,621,41
632,622,51
633,623,21
634,624,27
635,625,27
636,626,10
637,627,8
638,628,10
639,629,10
640,630,13
641,631,17
642,632,17
643,633,77
644,634,77
645,635,17
646,636,28
647,637,23
648,638,23
649,639,13
650,640,13
651,641,28
652,642,5
653,643,17
654,644,85
655,645,119
656,646,120
657,647,116
658,648,116
659,649,118
660,650,45
661,651,115
662,652,116
663,653,116
664,654,29
665,655,29
666,656,95
667,657,15
668,658,54
669,659,12
670,660,29
671,661,68
672,662,13
673,663,60
674,664,95
675,665,121
676,666,43
677,667,96
678,668,96
679,669,96
680,670,77
681,671,40
682,672,122
683,673,12
684,674,12
685,675,95
686,676,10
687,677,10
688,678,4
689,679,8
690,680,30
691,681,122
692,682,122
693,683,45
694,684,14
695,685,34
696,686,52
697,687,52
698,688,62
699,689,54
700,690,4
701,691,26
702,692,47
703,693,90
704,694,122
705,695,78
706,696,54
707,697,86
708,698,111
709,699,5
710,700,95
711,701,43
712,702,43
713,703,4
714,704,54
715,705,123
716,705,124
717,706,123
718,706,124
719,707,106
720,708,29
721,709,23
722,710,125
723,711,29
724,712,22
725,713,22
726,714,28
727,715,28
728,716,22
729,717,126
730,718,29
731,719,29
732,720,119
733,721,115
734,722,22
735,723,23
736,724,115
737,725,115
738,726,22
739,727,85
740,728,96
741,729,17
742,730,96
743,731,96
744,732,96
745,733,32
746,734,2
747,735,47
748,736,45
749,737,5
750,738,115
751,739,85
752,740,29
753,741,29
754,742,22
755,743,127
756,744,32
757,745,102
758,746,74
759,747,74
760,748,74
